,License,Inspection_ID,seriousCount,minorCount,Facility_Type,pastFail,pastCritical,pastSerious,pastMinor,timeSinceLast,firstRecord,ageAtInspection,consumption_on_premises_incidental_activity,tobacco_retail_over_counter,package_goods,limited_business_license,outdoor_patio,public_place_of_amusement,childrens_services_facility_license,tavern,regulated_business_license,filling_station,caterers_liquor_license,mobile_food_license,heat_burglary,heat_garbage,heat_sanitation,Inspector_Assigned,precipIntensity,temperatureMax,windSpeed,humidity,criticalFound,last_check
1105,14449,1158231,1,5,Restaurant,0,0,0,0,10.4,1,5.64109589041096,0,0,0,0,0,0,0,0,0,0,0,0,5.91743406280587,0.769182558807328,0.548804998153122,blue,0.0,57.3133333333333,13.7366666666667,0.556666666666667,0,0.14215476699444207
1106,14449,1319515,1,4,Restaurant,1,0,1,5,12.0,0,6.70684931506849,0,0,0,0,0,0,0,0,0,0,0,0,0.366555722781967,0.226543717856351,1.27318837697146,blue,0.0009633333333333,61.9766666666667,8.74666666666667,0.623333333333333,1,0.0
1107,14449,1151978,0,5,Restaurant,1,2,1,4,10.0,0,7.53150684931507,0,0,0,0,0,0,0,0,0,0,0,0,5.6155929073,0.644505101262351,0.385748357051769,brown,0.0,33.5333333333333,15.81,0.543333333333333,0,1.0
1108,14591,1098240,0,5,Restaurant,0,0,0,0,10.4,1,6.15342465753425,1,0,0,0,0,0,0,0,0,0,0,0,26.5620233785882,11.3624963523099,22.3655854990904,blue,0.0,55.8666666666667,14.34,0.426666666666667,0,0.14215476699444207
1109,14591,1335822,0,4,Restaurant,0,0,0,5,13.0,0,7.28767123287671,0,0,0,0,0,0,0,0,0,0,0,0,6.48427809667388,77.9898207310108,24.3156716598265,blue,0.0077966666666666,74.4333333333333,10.62,0.8,0,0.0
1110,14591,1401599,0,7,Restaurant,0,0,0,4,9.0,0,8.03835616438356,1,0,0,0,0,0,0,0,0,0,0,0,10.3974673173745,28.5084731246046,31.1073509070576,green,0.0,20.1233333333333,12.92,0.506666666666667,0,0.0
1111,14616,657263,1,11,Other,0,0,0,0,10.4,1,5.57808219178082,0,0,0,0,0,0,0,0,0,0,0,0,3.40892107290815,3.52801029034938,4.56992817268823,purple,0.0,79.47,9.07,0.636666666666667,1,0.14215476699444207
1112,14616,657282,0,6,Other,1,4,1,11,0.0,0,5.61643835616438,0,0,0,0,0,0,0,0,0,0,0,0,3.06752005793157,3.62822365420483,4.00343820452785,purple,0.0127633333333333,61.5866666666667,11.0133333333333,0.843333333333333,0,1.0
1113,14616,1096268,2,7,Other,0,0,0,6,6.0,0,6.17534246575342,0,0,0,0,0,0,0,0,0,0,0,0,1.39030186769982,3.83442470970688,2.29129493521681,green,0.00115,64.59,14.5133333333333,0.606666666666667,1,0.0
1114,14616,1327195,1,10,Other,0,4,2,7,12.0,0,7.18904109589041,1,0,0,1,0,0,0,0,0,0,0,0,2.31035449873993,2.39883803711915,0.709879743094351,orange,0.0066166666666666,58.4033333333333,11.05,0.543333333333333,1,1.0
1115,14622,1096484,0,2,Restaurant,0,0,0,0,10.4,1,5.78630136986301,1,1,0,0,0,0,0,0,0,0,0,0,12.478593271387,1.13162195098118,10.4707979485909,green,0.0173333333333333,82.9,7.69666666666667,0.63,0,0.14215476699444207
1116,14627,1138819,0,6,Restaurant,0,0,0,0,10.4,1,6.98082191780822,1,0,0,0,1,0,0,0,0,0,0,0,21.5894378780275,16.2218213074004,38.5544272974925,green,0.0017133333333333,32.8666666666667,8.7,0.763333333333333,0,0.14215476699444207
1117,14709,606504,0,5,Restaurant,0,0,0,0,10.4,1,5.2986301369863,0,0,0,0,0,0,0,0,0,0,0,0,5.46008299919787,7.00106274557746,6.73629632521394,blue,0.0,44.0433333333333,14.9366666666667,0.603333333333333,0,0.14215476699444207
1118,14709,1395567,0,2,Restaurant,0,0,0,5,25.0,0,7.42739726027397,0,0,0,0,0,0,0,0,0,0,0,0,7.60962631340801,2.88005021833456,7.45316380802318,orange,0.0,30.4833333333333,12.6866666666667,0.72,0,0.0
1119,14737,1154206,1,8,Restaurant,0,0,0,0,10.4,1,5.6,0,0,0,0,0,0,0,0,0,0,0,0,39.2505968063778,9.77709038084455,4.30001679852074,orange,0.0001433333333333,79.8833333333333,11.6766666666667,0.57,1,0.14215476699444207
1120,14737,1319495,0,5,Restaurant,1,2,1,8,13.0,0,6.67123287671233,0,0,0,0,0,0,0,0,0,0,0,0,11.684096215227,10.687304234096,3.04299960931578,blue,0.0034466666666666,61.6966666666667,14.6466666666667,0.633333333333333,0,1.0
1121,14745,1360398,0,1,Restaurant,0,0,0,0,10.4,1,7.51232876712329,1,0,0,0,0,0,0,0,0,0,0,0,12.228350378269,36.6483047779112,14.6597821540512,orange,0.0,78.0833333333333,5.75,0.623333333333333,0,0.14215476699444207
1122,14755,1322218,1,5,Restaurant,0,0,0,0,10.4,1,6.26849315068493,1,0,0,0,0,0,0,0,0,0,0,0,1.08775892931681,6.86611532662613,18.0599079830965,green,0.0004133333333333,54.21,6.87,0.613333333333333,0,0.14215476699444207
1123,14780,596433,4,7,Restaurant,0,0,0,0,10.4,1,5.55890410958904,1,0,0,0,0,0,0,0,0,0,0,0,39.0623165763005,25.7136026289194,37.8375093331442,blue,4.66666666666667e-05,66.4766666666667,15.3433333333333,0.623333333333333,0,0.14215476699444207
1124,14788,1092421,2,5,Restaurant,0,0,0,0,10.4,1,7.26301369863014,0,0,0,0,0,0,0,0,0,0,0,0,23.3314357252259,3.60309177526943,25.3612915730504,yellow,0.0116633333333333,79.6433333333333,9.63,0.596666666666667,0,0.14215476699444207
1125,14811,660184,0,8,Restaurant,0,0,0,0,10.4,1,5.44931506849315,1,0,0,0,0,0,0,0,0,0,0,0,11.1911922601616,13.8827572096366,11.8734980852548,yellow,0.0021833333333333,38.8266666666667,11.4766666666667,0.79,0,0.14215476699444207
1126,14811,1084413,0,4,Restaurant,0,0,0,8,13.0,0,6.53424657534247,0,0,0,0,0,0,0,0,0,0,0,0,31.6590814181761,21.9472061079136,26.0213160961945,green,0.0010333333333333,34.06,10.6833333333333,0.736666666666667,0,0.0
1127,14865,1393224,0,4,Other,0,0,0,0,10.4,1,7.75890410958904,0,0,0,0,0,0,0,1,0,0,0,0,15.250990470224,125.672187815201,22.7391846092937,blue,0.0081,59.0,14.97,0.753333333333333,0,0.14215476699444207
1128,14889,1114882,0,6,Restaurant,0,0,0,0,10.4,1,6.84931506849315,1,0,0,0,0,0,0,0,0,0,0,0,30.1941262282514,40.4861650923244,19.0628227645912,orange,0.0010533333333333,74.75,9.75666666666667,0.593333333333333,0,0.14215476699444207
1129,14891,1234994,0,3,Restaurant,0,0,0,0,10.4,1,6.2958904109589,0,0,0,0,0,0,0,1,0,0,0,0,42.988890162099,15.9111558387777,15.98722186252,purple,0.0,80.4233333333333,6.02666666666667,0.636666666666667,0,0.14215476699444207
1130,14891,1199116,0,1,Restaurant,0,0,0,3,13.0,0,7.37260273972603,0,0,0,0,0,0,0,0,0,0,0,0,19.1993418935189,13.8049298640807,22.3421979550253,blue,0.0,67.65,7.17333333333333,0.663333333333333,0,0.0
1131,14897,1387236,0,3,Restaurant,0,0,0,0,10.4,1,6.97260273972603,0,0,0,0,0,0,0,0,0,0,0,0,31.6694197635822,14.1297927885479,39.5940722422898,green,0.0012333333333333,48.8266666666667,8.31333333333333,0.79,0,0.14215476699444207
1132,14897,1325235,0,2,Restaurant,0,0,0,3,11.0,0,7.88493150684932,0,0,0,0,0,0,0,0,0,0,0,0,29.8496839699142,10.5833089616541,14.769222395914,yellow,0.0013,65.81,10.18,0.76,0,0.0
1133,14990,673243,0,4,Grocery_Store,0,0,0,0,10.4,1,5.33150684931507,0,0,0,0,0,0,0,0,0,0,0,0,16.788874067537,28.981502048391,30.7299551146685,orange,0.0007466666666666,44.6166666666667,9.68333333333333,0.65,0,0.14215476699444207
1134,14990,1227842,0,4,Grocery_Store,0,0,0,4,15.0,0,6.62191780821918,0,1,1,0,0,0,0,0,0,0,0,0,13.6530979202909,19.3238193615552,6.36224770243217,orange,0.0,41.48,7.19666666666667,0.533333333333333,0,0.0
1135,14993,1151330,0,1,Restaurant,0,0,0,0,10.4,1,6.53972602739726,0,0,0,1,0,0,0,0,0,0,0,0,23.6763095017324,20.8678197592341,9.17328496987711,brown,0.0077966666666666,74.4333333333333,10.62,0.8,0,0.14215476699444207
1136,15004,659924,0,3,Other,0,0,0,0,10.4,1,5.4027397260274,0,0,0,0,0,0,0,0,0,0,0,0,47.8007028625702,24.892620504655,33.2159128145231,green,0.0,46.7166666666667,7.48333333333333,0.64,0,0.14215476699444207
1137,15004,1383240,0,4,Other,0,0,0,3,22.0,0,7.26575342465753,0,0,0,0,0,0,0,0,0,0,0,0,69.2783542366512,25.3028614026129,32.6841967824374,green,0.0080666666666666,57.4333333333333,16.39,0.773333333333333,0,0.0
1138,15004,1497801,0,4,Other,0,0,0,4,10.0,0,8.16712328767123,0,0,0,0,0,0,0,0,0,0,0,0,72.2367469418512,27.9910037864355,36.2357226461617,orange,0.0056,62.7866666666667,7.87666666666667,0.726666666666667,0,0.0
1139,15022,1139080,0,3,Grocery_Store,0,0,0,0,10.4,1,7.4986301369863,0,1,1,0,0,0,0,0,0,0,0,0,36.0484573354963,8.53482375054629,9.4227319980559,green,0.0055233333333333,73.6766666666667,10.1333333333333,0.626666666666667,0,0.14215476699444207
1140,15022,1497576,0,1,Grocery_Store,0,0,0,3,13.0,0,8.64383561643836,0,1,1,0,0,0,0,0,0,0,0,0,9.06447237960806,1.75134424662834,33.3629597730134,purple,0.0005333333333333,54.17,11.8466666666667,0.643333333333333,0,0.0
1141,15025,1150838,0,4,Grocery_Store,0,0,0,0,10.4,1,6.17260273972603,0,1,0,0,0,0,0,0,0,0,0,0,48.2231651344115,29.3444482254037,38.0446944310653,brown,0.0088266666666666,65.01,13.8133333333333,0.753333333333333,0,0.14215476699444207
1142,15052,1471487,0,4,Restaurant,0,0,0,0,10.4,1,8.10684931506849,0,0,0,0,0,0,0,0,0,0,0,0,1.76948958326793,7.57055846343663,3.62087563383021,brown,0.002,74.0833333333333,11.39,0.686666666666667,0,0.14215476699444207
1143,15059,1106250,1,2,Restaurant,0,0,0,0,10.4,1,5.55616438356164,0,0,0,0,0,0,0,0,0,0,0,0,10.5377847912362,3.45089920495036,18.697665247971,purple,0.0,73.84,10.5633333333333,0.533333333333333,1,0.14215476699444207
1144,15059,1106743,2,1,Restaurant,1,2,1,2,14.0,0,6.74794520547945,0,0,0,0,0,0,0,0,0,0,0,0,16.3001713229054,0.582723558705763,49.8805977588952,purple,0.0059066666666666,76.7333333333333,8.79333333333333,0.636666666666667,1,1.0
1145,15059,1391451,0,3,Restaurant,1,2,2,1,6.0,0,7.31780821917808,0,0,0,0,0,0,0,0,0,0,0,0,52.9846313764636,0.207945984450776,50.4244047613231,green,6.66666666666667e-05,41.6833333333333,10.77,0.71,0,1.0
1146,15136,604608,0,6,Restaurant,0,0,0,0,10.4,1,5.47123287671233,0,0,0,0,0,0,0,0,0,0,0,0,7.22163396835148,8.41831084772973,1.36756271761462e-06,brown,0.0,48.3166666666667,9.10333333333333,0.78,0,0.14215476699444207
1147,15136,1326615,0,4,Restaurant,0,0,0,6,13.0,0,6.61917808219178,0,0,0,0,0,0,0,0,0,0,0,0,0.0035379191531673,1.65152713707742,9.6084813790661,blue,0.0,38.5433333333333,12.0266666666667,0.596666666666667,1,0.0
1148,15137,1134728,0,2,Grocery_Store,0,0,0,0,10.4,1,6.74794520547945,0,1,1,1,0,0,0,0,0,0,0,0,11.1661690782414,0.44384347362632,40.3057677690573,green,0.0030166666666666,50.2766666666667,15.3666666666667,0.623333333333333,0,0.14215476699444207
1149,15153,1150278,0,6,Grocery_Store,0,0,0,0,10.4,1,5.66301369863014,0,0,0,1,0,0,0,0,0,0,0,0,7.76205491859257,15.4431346388175,4.94521175767621,brown,0.0,49.44,10.3266666666667,0.473333333333333,0,0.14215476699444207
1150,15153,1401725,1,2,Grocery_Store,0,0,0,6,23.0,0,7.55890410958904,0,0,0,0,0,0,0,0,0,0,0,0,1.01968949549882,23.4924524638363,1.95428376699388,orange,0.0004333333333333,21.3633333333333,6.53333333333333,0.623333333333333,0,0.0
1151,15168,1098975,0,6,Grocery_Store,0,0,0,0,10.4,1,6.49315068493151,0,1,1,1,0,0,0,0,0,0,0,0,34.6952764193688,10.1187061773854,52.9931119027243,blue,0.0018766666666666,51.83,12.3,0.666666666666667,0,0.14215476699444207
1152,15187,1234383,2,1,Grocery_Store,0,0,0,0,10.4,1,5.96164383561644,0,1,1,0,0,0,0,0,0,0,0,0,33.2207095586447,5.07992686537846,12.3421525531388,orange,0.0,83.4533333333333,8.59666666666667,0.55,0,0.14215476699444207
1153,15187,1319929,0,5,Grocery_Store,1,0,2,1,16.0,0,7.28219178082192,0,1,1,0,0,0,0,0,0,0,0,0,53.42310267458,12.94663905249,28.4580769499215,blue,0.0003666666666666,32.92,11.37,0.613333333333333,0,0.0
1154,15193,1354162,0,2,Restaurant,0,0,0,0,10.4,1,6.73150684931507,0,0,0,0,0,0,0,0,0,0,0,0,6.69308128620185,31.4670090189468,23.2711651914631,blue,0.00075,79.8833333333333,9.47333333333333,0.713333333333333,0,0.14215476699444207
1155,15193,1418210,0,2,Restaurant,0,0,0,2,7.0,0,7.37808219178082,1,0,0,0,0,0,0,0,0,0,0,0,14.2606444302818,12.488958187727,11.5145232296344,yellow,0.0001333333333333,50.9666666666667,10.67,0.583333333333333,0,0.0
1156,15259,557628,0,1,Restaurant,0,0,0,0,10.4,1,5.23013698630137,0,0,0,0,0,0,0,0,0,0,0,0,6.21935443555157,21.411385387353,36.9162303736284,green,0.0001733333333333,54.6866666666667,13.3966666666667,0.616666666666667,0,0.14215476699444207
1157,15281,659695,0,6,Restaurant,0,0,0,0,10.4,1,5.82739726027397,0,0,0,0,0,0,0,1,0,0,0,0,29.1783518862017,22.7201502508159,44.8274353363468,orange,0.0007466666666666,44.6166666666667,9.68333333333333,0.65,1,0.14215476699444207
1158,15281,1321401,1,5,Restaurant,0,1,0,6,13.0,0,6.92328767123288,0,0,0,0,0,0,0,0,0,0,0,0,18.4297525607097,28.5627399517519,23.1561417993532,green,0.0,31.22,7.91333333333333,0.656666666666667,0,1.0
1159,15288,1285386,0,4,Restaurant,0,0,0,0,10.4,1,6.1013698630137,0,0,0,0,0,0,0,0,0,0,0,0,6.03374105648556,16.1745074539032,25.5156781595545,green,0.0022733333333333,70.6866666666667,12.75,0.576666666666667,0,0.14215476699444207
1160,15319,1300981,0,1,Grocery_Store,0,0,0,0,10.4,1,6.84383561643836,0,0,0,0,0,0,0,0,0,0,0,0,7.55158511788013,2.46320815692763,10.1683211041159,orange,4.66666666666667e-05,43.8033333333333,8.65666666666667,0.776666666666667,0,0.14215476699444207
1161,15417,1214575,0,4,Restaurant,0,0,0,0,10.4,1,6.05479452054795,0,0,0,0,0,0,0,0,0,0,0,0,28.9376612084252,29.0077022047035,74.7387217262473,green,0.0,39.7666666666667,13.0933333333333,0.656666666666667,0,0.14215476699444207
1162,15417,1151555,0,2,Restaurant,0,0,0,4,17.0,0,7.5013698630137,0,0,0,0,0,0,0,0,0,0,0,0,19.0535232740933,37.9554790424037,38.3270684659117,brown,0.0,70.53,9.21333333333333,0.603333333333333,0,0.0
1163,15419,1301120,0,2,Restaurant,0,0,0,0,10.4,1,6.13698630136986,0,0,0,0,0,0,0,0,0,0,0,0,34.9532378118612,0.835680055273061,26.5816578291581,purple,0.0,26.88,10.2333333333333,0.57,1,0.14215476699444207
1164,15419,1345722,0,4,Restaurant,0,1,0,2,11.0,0,7.06027397260274,0,0,0,0,0,0,0,0,0,0,0,0,7.26915639583918,0.0445419461372558,20.9758830463268,yellow,0.0001,49.18,11.2466666666667,0.83,0,1.0
1165,15456,1227369,0,7,Other,0,0,0,0,10.4,1,6.32602739726027,0,0,0,0,0,0,0,0,0,0,0,0,3.06792576687361,19.9782552639448,9.3358061926914,orange,0.0,83.66,11.83,0.48,0,0.14215476699444207
1166,15456,1305328,0,5,Other,0,0,0,7,12.0,0,7.34520547945205,0,0,0,0,0,0,0,0,0,0,0,0,4.5522083659324,8.46323439084228,0.904061453579092,orange,0.0010533333333333,74.75,9.75666666666667,0.593333333333333,0,0.0
1167,15460,1188390,0,2,Grocery_Store,0,0,0,0,10.4,1,5.92054794520548,0,0,0,0,0,0,0,0,0,0,0,0,16.5804035700591,10.5767118744421,6.64269810482142,blue,0.0088266666666666,65.01,13.8133333333333,0.753333333333333,0,0.14215476699444207
1168,15478,920348,1,5,Restaurant,0,0,0,0,10.4,1,6.57260273972603,0,0,0,0,0,0,0,0,0,0,0,0,27.1577572960683,17.9439622160241,18.3141067949617,blue,0.0020833333333333,72.8966666666667,6.25333333333333,0.62,0,0.14215476699444207
1169,15486,1300905,1,6,Other,0,0,0,0,10.4,1,6.82739726027397,0,0,0,0,0,0,0,0,0,0,0,0,22.6224816848645,33.2217946855458,10.577648659536,orange,0.0,39.89,12.1933333333333,0.69,1,0.14215476699444207
1170,15486,1228264,1,8,Other,1,1,1,6,10.0,0,7.7041095890411,0,0,0,0,0,0,0,0,0,0,0,0,30.0685838861543,13.3607544045871,14.8335870965706,orange,0.0,52.88,9.37333333333333,0.603333333333333,0,1.0
1171,15491,614647,0,5,Restaurant,0,0,0,0,10.4,1,5.55890410958904,0,0,0,0,0,0,0,0,0,0,0,0,10.1005334349792,0.0040852504545253,46.0212128346118,green,0.0039533333333333,48.81,13.0333333333333,0.766666666666667,0,0.14215476699444207
1172,15491,1292364,0,3,Restaurant,0,0,0,5,15.0,0,6.80821917808219,0,0,0,0,0,0,0,0,0,0,0,0,16.6867969150784,1.96624095638982,28.5569572478875,yellow,0.00033,31.6133333333333,9.60666666666667,0.646666666666667,0,0.0
1173,15491,1453578,0,4,Restaurant,0,0,0,3,19.0,0,8.4027397260274,0,0,0,0,0,0,0,0,0,0,0,0,21.0504407502328,8.25793140495074e-05,23.6569345819269,orange,0.0001666666666666,60.2933333333333,10.4133333333333,0.623333333333333,0,0.0
1174,15508,547863,2,6,Grocery_Store,0,0,0,0,10.4,1,5.30958904109589,0,1,1,1,0,0,0,0,0,0,0,0,18.867969941664,27.8652088455895,13.88740201007,blue,0.0043333333333333,47.6366666666667,14.0466666666667,0.763333333333333,1,0.14215476699444207
1175,15512,577672,0,5,Restaurant,0,0,0,0,10.4,1,5.71506849315069,0,0,0,0,0,0,0,0,0,0,0,0,0.816177288007744,13.0866288274252,15.7960340425103,orange,0.0,61.8433333333333,10.7966666666667,0.62,0,0.14215476699444207
1176,15512,1150904,0,3,Restaurant,0,0,0,5,12.0,0,6.72602739726027,1,0,0,0,1,0,0,0,0,0,0,0,1.58046633444192,20.8157286982463,19.6747828084439,brown,0.00014,43.62,8.46666666666667,0.68,0,0.0
1177,15512,1396042,0,2,Restaurant,0,0,0,3,15.0,0,7.97808219178082,1,0,0,0,1,0,0,0,0,0,0,0,3.90286127874309,21.7348658813505,1.7931415093138,orange,0.0013,23.6933333333333,7.95666666666667,0.706666666666667,0,0.0
1178,15531,1335842,0,3,Restaurant,0,0,0,0,10.4,1,7.29041095890411,0,0,0,0,0,0,0,0,0,0,0,0,3.40688534998928e-194,2.85434721727451e-214,1.02182685322494e-219,orange,0.0105466666666667,79.7033333333333,12.59,0.74,0,0.14215476699444207
1179,15582,1285910,0,2,Restaurant,0,0,0,0,10.4,1,6.66849315068493,1,0,0,0,0,0,0,0,0,0,0,0,44.1982767477345,7.79795619662725,19.6080266907182,orange,0.0088266666666666,65.01,13.8133333333333,0.753333333333333,0,0.14215476699444207
1180,15582,1154946,0,6,Restaurant,0,0,0,2,5.0,0,7.09315068493151,0,0,0,0,0,0,0,0,0,0,0,0,77.8679589379163,3.3262311893424,57.1941923274222,orange,0.0005633333333333,34.1766666666667,17.2133333333333,0.646666666666667,0,0.0
1181,15582,1496659,0,5,Restaurant,0,0,0,6,18.0,0,8.57534246575342,1,0,0,0,0,0,0,0,0,0,0,0,24.819222547147,5.06376641769658,22.079738982249,blue,0.0100666666666667,71.8733333333333,10.0566666666667,0.74,0,0.0
1182,15614,673232,1,1,Restaurant,0,0,0,0,10.4,1,5.32602739726027,0,0,0,0,0,0,0,0,0,0,0,0,11.8727683542471,24.1395106729793,1.37689536285206,orange,4.66666666666667e-05,34.8166666666667,11.49,0.606666666666667,0,0.14215476699444207
1183,15622,537855,0,6,Restaurant,0,0,0,0,10.4,1,5.45205479452055,0,0,0,0,0,0,0,0,0,0,0,0,0.65024533322839,24.4903179456248,8.64242006628737,brown,0.0,35.7966666666667,6.99666666666667,0.796666666666667,0,0.14215476699444207
1184,15622,1151236,0,6,Restaurant,0,0,0,6,14.0,0,6.67397260273973,0,0,0,0,0,0,0,0,0,0,0,0,6.51336477467976,7.93172331872055,1.67698490689352,brown,0.0053,58.4066666666667,12.8566666666667,0.65,0,0.0
1185,15622,1401303,0,2,Restaurant,0,0,0,6,10.0,0,7.51780821917808,0,0,0,0,0,0,0,0,0,0,0,0,7.16880816228267,23.15484431328,0.0070001690805292,orange,0.0025,32.9666666666667,8.33333333333333,0.723333333333333,0,0.0
1186,15623,1188353,1,1,Restaurant,0,0,0,0,10.4,1,5.84657534246575,0,0,0,0,0,0,0,0,0,0,0,0,26.2077006984482,12.6446048538922,13.1487827759636,blue,0.0025033333333333,72.2366666666667,9.76,0.586666666666667,0,0.14215476699444207
1187,15623,1496848,0,5,Restaurant,0,0,1,1,24.0,0,7.84383561643836,0,0,0,0,0,0,0,0,0,0,0,0,8.70443821804686,20.0194184178095,11.147596491913,green,6.66666666666667e-05,63.57,3.25666666666667,0.723333333333333,0,0.0
1188,15630,680021,0,8,Restaurant,0,0,0,0,10.4,1,6.42191780821918,0,0,0,0,0,0,0,0,0,0,0,0,16.1420979888059,12.2510024071534,8.43826420550069,orange,0.0234366666666667,68.88,16.7033333333333,0.703333333333333,0,0.14215476699444207
1189,15632,1138794,0,5,Restaurant,0,0,0,0,10.4,1,6.95616438356164,1,1,0,0,1,0,0,0,0,0,0,0,29.5060238987015,1.24412965830888,53.125773158087,green,0.0041966666666666,38.2466666666667,10.94,0.753333333333333,0,0.14215476699444207
1190,15632,1401882,2,2,Restaurant,0,0,0,5,13.0,0,8.07123287671233,0,0,0,0,0,0,0,0,0,0,0,0,26.3518456543148,1.02258678841076,23.2548672040614,blue,0.0007,47.4966666666667,11.3666666666667,0.69,0,0.0
1191,15637,557625,1,5,Restaurant,0,0,0,0,10.4,1,4.96986301369863,0,0,0,0,0,0,0,0,0,0,0,0,11.6301506833362,32.9033200729994,11.3251742107212,green,0.00325,59.2533333333333,16.19,0.653333333333333,0,0.14215476699444207
1192,15637,1329247,0,4,Restaurant,0,0,1,5,17.0,0,6.40547945205479,1,0,0,0,0,1,0,0,0,0,0,0,16.203196694579,12.6455355838266,30.7477645288142,brown,0.0122133333333333,52.82,14.1333333333333,0.84,0,0.0
1193,15656,1202608,0,6,Other,0,0,0,0,10.4,1,6.41095890410959,0,0,0,0,0,0,0,0,1,0,0,0,29.9795800203642,34.1772739838632,25.9216638969431,brown,0.0025933333333333,45.41,12.0966666666667,0.65,0,0.14215476699444207
1194,15769,1313326,2,4,Restaurant,0,0,0,0,10.4,1,6.33424657534247,0,0,0,0,0,0,0,0,0,0,0,0,22.434867663504,9.58102463476602,20.2354862260267,yellow,0.0,42.7666666666667,13.16,0.623333333333333,0,0.14215476699444207
1195,15769,1106684,2,6,Restaurant,1,0,2,4,7.0,0,6.92328767123288,0,0,0,0,0,0,0,0,0,0,0,0,26.6536632067129,5.65280766077057,20.8230972372971,purple,0.0007033333333333,85.0566666666667,7.15333333333333,0.683333333333333,0,0.0
1196,15769,1343602,2,4,Restaurant,1,0,2,6,6.0,0,7.44657534246575,0,0,0,0,0,0,0,0,1,0,0,0,20.5271537736859,4.53387798206905,30.0429090180418,green,0.0002,15.1166666666667,12.4266666666667,0.633333333333333,0,0.0
1197,15777,1138286,0,4,Restaurant,0,0,0,0,10.4,1,6.25479452054795,0,0,0,0,0,0,0,0,0,0,0,0,40.9727320618424,4.83986710820133,20.9466158655356,green,0.0003833333333333,72.9466666666667,10.1433333333333,0.43,0,0.14215476699444207
1198,15777,1322323,0,1,Restaurant,0,0,0,4,7.0,0,6.9041095890411,0,0,0,0,0,0,0,0,1,0,0,0,40.0958225708529,10.3753419346952,13.3803222822101,green,9.66666666666667e-05,42.9666666666667,14.0133333333333,0.653333333333333,1,0.0
1199,15783,1279261,0,3,Restaurant,0,0,0,0,10.4,1,6.6958904109589,0,0,0,0,0,0,0,0,0,0,0,0,13.0781335537302,18.1862509324541,8.66015319665885,green,0.0049033333333333,74.23,11.7866666666667,0.78,0,0.14215476699444207
1200,15783,1358212,0,3,Restaurant,0,0,0,3,9.0,0,7.48219178082192,0,0,0,0,0,0,0,0,1,0,0,0,7.72426044632031,7.94643009126735,4.02882538539619,green,0.00028,80.0666666666667,10.2533333333333,0.693333333333333,0,0.0
1201,15786,608309,0,5,Other,0,0,0,0,10.4,1,5.0027397260274,0,0,0,1,0,0,0,0,0,0,0,0,55.0366607620839,13.0386774537371,15.1832537781634,green,0.00014,61.8266666666667,12.05,0.656666666666667,0,0.14215476699444207
1202,15786,1146530,0,3,Other,0,0,0,5,22.0,0,6.83013698630137,0,0,0,0,0,0,0,0,0,0,0,0,38.6853026688235,13.155931589788,8.18083837211571,green,0.0007633333333333,86.89,10.6266666666667,0.576666666666667,0,0.0
1203,15790,1150628,0,3,Other,0,0,0,0,10.4,1,5.74794520547945,0,0,0,0,0,0,0,0,0,0,0,0,15.0384606288183,8.96474480070822,4.10145301333877,brown,0.0041933333333333,73.2833333333333,6.39666666666667,0.673333333333333,0,0.14215476699444207
1204,15790,1335986,0,5,Other,0,0,0,3,9.0,0,6.56164383561644,0,0,0,0,0,0,0,0,0,0,0,0,9.65376681512875,10.928999107979,9.60435489382961,blue,0.0014066666666666,64.04,8.60333333333333,0.613333333333333,0,0.0
1205,15860,671130,0,1,Grocery_Store,0,0,0,0,10.4,1,5.34794520547945,0,1,1,0,0,0,0,0,0,0,0,0,28.1747799807759,5.023125451248,24.5565259005523,purple,0.0001433333333333,79.8833333333333,11.6766666666667,0.57,0,0.14215476699444207
1206,15878,547837,1,7,Grocery_Store,0,0,0,0,10.4,1,5.27123287671233,0,1,0,1,0,0,0,0,0,1,0,0,6.25790072442001,10.7630415371405,19.2302458495526,blue,0.0001866666666666,52.7766666666667,15.0966666666667,0.676666666666667,0,0.14215476699444207
1207,15888,1184502,1,4,Restaurant,0,0,0,0,10.4,1,6.23561643835616,0,0,0,0,0,0,0,1,0,0,0,0,16.55028368447,0.311078136090398,7.78477651974713,yellow,0.0,85.9933333333333,7.90333333333333,0.55,0,0.14215476699444207
